"it","im","dep","meth","out"
8,20,"pir","pmm","cycle2001, cycle2003, cycle2007, cycle2011, cycle2015, stratum2, stratum3, stratum4, stratum7"
8,20,"pir","pmm","mice detected that your data are (nearly) multi-collinear.
It applied a ridge penalty to continue calculations, but the results can be unstable.
Does your dataset contain duplicates, linear transformation, or factors with unique respondent names?"
8,20,"smoke","pmm","cycle2001, cycle2005, cycle2007, cycle2011, cycle2013, stratum2, stratum3, stratum4, stratum6"
8,20,"smoke","pmm","mice detected that your data are (nearly) multi-collinear.
It applied a ridge penalty to continue calculations, but the results can be unstable.
Does your dataset contain duplicates, linear transformation, or factors with unique respondent names?"
8,21,"education","pmm","cycle2001, cycle2003, cycle2007, cycle2009, cycle2011, cycle2015, stratum4, stratum5, stratum7"
8,21,"education","pmm","mice detected that your data are (nearly) multi-collinear.
It applied a ridge penalty to continue calculations, but the results can be unstable.
Does your dataset contain duplicates, linear transformation, or factors with unique respondent names?"
8,21,"pir","pmm","cycle2001, cycle2003, cycle2007, cycle2011, cycle2015, stratum2, stratum3, stratum4, stratum7"
8,21,"pir","pmm","mice detected that your data are (nearly) multi-collinear.
It applied a ridge penalty to continue calculations, but the results can be unstable.
Does your dataset contain duplicates, linear transformation, or factors with unique respondent names?"
8,21,"smoke","pmm","cycle2001, cycle2005, cycle2007, cycle2011, cycle2013, stratum2, stratum3, stratum4, stratum6"
8,21,"smoke","pmm","mice detected that your data are (nearly) multi-collinear.
It applied a ridge penalty to continue calculations, but the results can be unstable.
Does your dataset contain duplicates, linear transformation, or factors with unique respondent names?"
8,22,"education","pmm","cycle2001, cycle2003, cycle2007, cycle2009, cycle2011, cycle2015, stratum4, stratum5, stratum7"
8,22,"education","pmm","mice detected that your data are (nearly) multi-collinear.
It applied a ridge penalty to continue calculations, but the results can be unstable.
Does your dataset contain duplicates, linear transformation, or factors with unique respondent names?"
8,22,"pir","pmm","cycle2001, cycle2003, cycle2007, cycle2011, cycle2015, stratum2, stratum3, stratum4, stratum7"
8,22,"pir","pmm","mice detected that your data are (nearly) multi-collinear.
It applied a ridge penalty to continue calculations, but the results can be unstable.
Does your dataset contain duplicates, linear transformation, or factors with unique respondent names?"
8,22,"smoke","pmm","cycle2001, cycle2005, cycle2007, cycle2011, cycle2013, stratum2, stratum3, stratum4, stratum6"
8,22,"smoke","pmm","mice detected that your data are (nearly) multi-collinear.
It applied a ridge penalty to continue calculations, but the results can be unstable.
Does your dataset contain duplicates, linear transformation, or factors with unique respondent names?"
8,23,"education","pmm","cycle2001, cycle2003, cycle2007, cycle2009, cycle2011, cycle2015, stratum4, stratum5, stratum7"
8,23,"education","pmm","mice detected that your data are (nearly) multi-collinear.
It applied a ridge penalty to continue calculations, but the results can be unstable.
Does your dataset contain duplicates, linear transformation, or factors with unique respondent names?"
8,23,"pir","pmm","cycle2001, cycle2003, cycle2007, cycle2011, cycle2015, stratum2, stratum3, stratum4, stratum7"
8,23,"pir","pmm","mice detected that your data are (nearly) multi-collinear.
It applied a ridge penalty to continue calculations, but the results can be unstable.
Does your dataset contain duplicates, linear transformation, or factors with unique respondent names?"
8,23,"smoke","pmm","cycle2001, cycle2005, cycle2007, cycle2011, cycle2013, stratum2, stratum3, stratum4, stratum6"
8,23,"smoke","pmm","mice detected that your data are (nearly) multi-collinear.
It applied a ridge penalty to continue calculations, but the results can be unstable.
Does your dataset contain duplicates, linear transformation, or factors with unique respondent names?"
8,24,"education","pmm","cycle2001, cycle2003, cycle2007, cycle2009, cycle2011, cycle2015, stratum4, stratum5, stratum7"
8,24,"education","pmm","mice detected that your data are (nearly) multi-collinear.
It applied a ridge penalty to continue calculations, but the results can be unstable.
Does your dataset contain duplicates, linear transformation, or factors with unique respondent names?"
8,24,"pir","pmm","cycle2001, cycle2003, cycle2007, cycle2011, cycle2015, stratum2, stratum3, stratum4, stratum7"
8,24,"pir","pmm","mice detected that your data are (nearly) multi-collinear.
It applied a ridge penalty to continue calculations, but the results can be unstable.
Does your dataset contain duplicates, linear transformation, or factors with unique respondent names?"
8,24,"smoke","pmm","cycle2001, cycle2005, cycle2007, cycle2011, cycle2013, stratum2, stratum3, stratum4, stratum6"
8,24,"smoke","pmm","mice detected that your data are (nearly) multi-collinear.
It applied a ridge penalty to continue calculations, but the results can be unstable.
Does your dataset contain duplicates, linear transformation, or factors with unique respondent names?"
8,25,"education","pmm","cycle2001, cycle2003, cycle2007, cycle2009, cycle2011, cycle2015, stratum4, stratum5, stratum7"
8,25,"education","pmm","mice detected that your data are (nearly) multi-collinear.
It applied a ridge penalty to continue calculations, but the results can be unstable.
Does your dataset contain duplicates, linear transformation, or factors with unique respondent names?"
8,25,"pir","pmm","cycle2001, cycle2003, cycle2007, cycle2011, cycle2015, stratum2, stratum3, stratum4, stratum7"
8,25,"pir","pmm","mice detected that your data are (nearly) multi-collinear.
It applied a ridge penalty to continue calculations, but the results can be unstable.
Does your dataset contain duplicates, linear transformation, or factors with unique respondent names?"
8,25,"smoke","pmm","cycle2001, cycle2005, cycle2007, cycle2011, cycle2013, stratum2, stratum3, stratum4, stratum6"
8,25,"smoke","pmm","mice detected that your data are (nearly) multi-collinear.
It applied a ridge penalty to continue calculations, but the results can be unstable.
Does your dataset contain duplicates, linear transformation, or factors with unique respondent names?"
8,26,"education","pmm","cycle2001, cycle2003, cycle2007, cycle2009, cycle2011, cycle2015, stratum4, stratum5, stratum7"
8,26,"education","pmm","mice detected that your data are (nearly) multi-collinear.
It applied a ridge penalty to continue calculations, but the results can be unstable.
Does your dataset contain duplicates, linear transformation, or factors with unique respondent names?"
8,26,"pir","pmm","cycle2001, cycle2003, cycle2007, cycle2011, cycle2015, stratum2, stratum3, stratum4, stratum7"
8,26,"pir","pmm","mice detected that your data are (nearly) multi-collinear.
It applied a ridge penalty to continue calculations, but the results can be unstable.
Does your dataset contain duplicates, linear transformation, or factors with unique respondent names?"
8,26,"smoke","pmm","cycle2001, cycle2005, cycle2007, cycle2011, cycle2013, stratum2, stratum3, stratum4, stratum6"
8,26,"smoke","pmm","mice detected that your data are (nearly) multi-collinear.
It applied a ridge penalty to continue calculations, but the results can be unstable.
Does your dataset contain duplicates, linear transformation, or factors with unique respondent names?"
8,27,"education","pmm","cycle2001, cycle2003, cycle2007, cycle2009, cycle2011, cycle2015, stratum4, stratum5, stratum7"
8,27,"education","pmm","mice detected that your data are (nearly) multi-collinear.
It applied a ridge penalty to continue calculations, but the results can be unstable.
Does your dataset contain duplicates, linear transformation, or factors with unique respondent names?"
8,27,"pir","pmm","cycle2001, cycle2003, cycle2007, cycle2011, cycle2015, stratum2, stratum3, stratum4, stratum7"
8,27,"pir","pmm","mice detected that your data are (nearly) multi-collinear.
It applied a ridge penalty to continue calculations, but the results can be unstable.
Does your dataset contain duplicates, linear transformation, or factors with unique respondent names?"
8,27,"smoke","pmm","cycle2001, cycle2005, cycle2007, cycle2011, cycle2013, stratum2, stratum3, stratum4, stratum6"
8,27,"smoke","pmm","mice detected that your data are (nearly) multi-collinear.
It applied a ridge penalty to continue calculations, but the results can be unstable.
Does your dataset contain duplicates, linear transformation, or factors with unique respondent names?"
8,28,"education","pmm","cycle2001, cycle2003, cycle2007, cycle2009, cycle2011, cycle2015, stratum4, stratum5, stratum7"
8,28,"education","pmm","mice detected that your data are (nearly) multi-collinear.
It applied a ridge penalty to continue calculations, but the results can be unstable.
Does your dataset contain duplicates, linear transformation, or factors with unique respondent names?"
8,28,"pir","pmm","cycle2001, cycle2003, cycle2007, cycle2011, cycle2015, stratum2, stratum3, stratum4, stratum7"
8,28,"pir","pmm","mice detected that your data are (nearly) multi-collinear.
It applied a ridge penalty to continue calculations, but the results can be unstable.
Does your dataset contain duplicates, linear transformation, or factors with unique respondent names?"
8,28,"smoke","pmm","cycle2001, cycle2005, cycle2007, cycle2011, cycle2013, stratum2, stratum3, stratum4, stratum6"
8,28,"smoke","pmm","mice detected that your data are (nearly) multi-collinear.
It applied a ridge penalty to continue calculations, but the results can be unstable.
Does your dataset contain duplicates, linear transformation, or factors with unique respondent names?"
8,29,"education","pmm","cycle2001, cycle2003, cycle2007, cycle2009, cycle2011, cycle2015, stratum4, stratum5, stratum7"
8,29,"education","pmm","mice detected that your data are (nearly) multi-collinear.
It applied a ridge penalty to continue calculations, but the results can be unstable.
Does your dataset contain duplicates, linear transformation, or factors with unique respondent names?"
8,29,"pir","pmm","cycle2001, cycle2003, cycle2007, cycle2011, cycle2015, stratum2, stratum3, stratum4, stratum7"
8,29,"pir","pmm","mice detected that your data are (nearly) multi-collinear.
It applied a ridge penalty to continue calculations, but the results can be unstable.
Does your dataset contain duplicates, linear transformation, or factors with unique respondent names?"
8,29,"smoke","pmm","cycle2001, cycle2005, cycle2007, cycle2011, cycle2013, stratum2, stratum3, stratum4, stratum6"
8,29,"smoke","pmm","mice detected that your data are (nearly) multi-collinear.
It applied a ridge penalty to continue calculations, but the results can be unstable.
Does your dataset contain duplicates, linear transformation, or factors with unique respondent names?"
8,30,"education","pmm","cycle2001, cycle2003, cycle2007, cycle2009, cycle2011, cycle2015, stratum4, stratum5, stratum7"
8,30,"education","pmm","mice detected that your data are (nearly) multi-collinear.
It applied a ridge penalty to continue calculations, but the results can be unstable.
Does your dataset contain duplicates, linear transformation, or factors with unique respondent names?"
8,30,"pir","pmm","cycle2001, cycle2003, cycle2007, cycle2011, cycle2015, stratum2, stratum3, stratum4, stratum7"
8,30,"pir","pmm","mice detected that your data are (nearly) multi-collinear.
It applied a ridge penalty to continue calculations, but the results can be unstable.
Does your dataset contain duplicates, linear transformation, or factors with unique respondent names?"
8,30,"smoke","pmm","cycle2001, cycle2005, cycle2007, cycle2011, cycle2013, stratum2, stratum3, stratum4, stratum6"
8,30,"smoke","pmm","mice detected that your data are (nearly) multi-collinear.
It applied a ridge penalty to continue calculations, but the results can be unstable.
Does your dataset contain duplicates, linear transformation, or factors with unique respondent names?"
9,1,"education","pmm","cycle2001, cycle2003, cycle2007, cycle2009, cycle2011, cycle2015, stratum4, stratum5, stratum7"
9,1,"education","pmm","mice detected that your data are (nearly) multi-collinear.
It applied a ridge penalty to continue calculations, but the results can be unstable.
Does your dataset contain duplicates, linear transformation, or factors with unique respondent names?"
9,1,"pir","pmm","cycle2001, cycle2003, cycle2007, cycle2011, cycle2015, stratum2, stratum3, stratum4, stratum7"
9,1,"pir","pmm","mice detected that your data are (nearly) multi-collinear.
It applied a ridge penalty to continue calculations, but the results can be unstable.
Does your dataset contain duplicates, linear transformation, or factors with unique respondent names?"
9,1,"smoke","pmm","cycle2001, cycle2005, cycle2007, cycle2011, cycle2013, stratum2, stratum3, stratum4, stratum6"
9,1,"smoke","pmm","mice detected that your data are (nearly) multi-collinear.
It applied a ridge penalty to continue calculations, but the results can be unstable.
Does your dataset contain duplicates, linear transformation, or factors with unique respondent names?"
9,2,"education","pmm","cycle2001, cycle2003, cycle2007, cycle2009, cycle2011, cycle2015, stratum4, stratum5, stratum7"
9,2,"education","pmm","mice detected that your data are (nearly) multi-collinear.
It applied a ridge penalty to continue calculations, but the results can be unstable.
Does your dataset contain duplicates, linear transformation, or factors with unique respondent names?"
9,2,"pir","pmm","cycle2001, cycle2003, cycle2007, cycle2011, cycle2015, stratum2, stratum3, stratum4, stratum7"
9,2,"pir","pmm","mice detected that your data are (nearly) multi-collinear.
It applied a ridge penalty to continue calculations, but the results can be unstable.
Does your dataset contain duplicates, linear transformation, or factors with unique respondent names?"
9,2,"smoke","pmm","cycle2001, cycle2005, cycle2007, cycle2011, cycle2013, stratum2, stratum3, stratum4, stratum6"
9,2,"smoke","pmm","mice detected that your data are (nearly) multi-collinear.
It applied a ridge penalty to continue calculations, but the results can be unstable.
Does your dataset contain duplicates, linear transformation, or factors with unique respondent names?"
9,3,"education","pmm","cycle2001, cycle2003, cycle2007, cycle2009, cycle2011, cycle2015, stratum4, stratum5, stratum7"
9,3,"education","pmm","mice detected that your data are (nearly) multi-collinear.
It applied a ridge penalty to continue calculations, but the results can be unstable.
Does your dataset contain duplicates, linear transformation, or factors with unique respondent names?"
9,3,"pir","pmm","cycle2001, cycle2003, cycle2007, cycle2011, cycle2015, stratum2, stratum3, stratum4, stratum7"
9,3,"pir","pmm","mice detected that your data are (nearly) multi-collinear.
It applied a ridge penalty to continue calculations, but the results can be unstable.
Does your dataset contain duplicates, linear transformation, or factors with unique respondent names?"
9,3,"smoke","pmm","cycle2001, cycle2005, cycle2007, cycle2011, cycle2013, stratum2, stratum3, stratum4, stratum6"
9,3,"smoke","pmm","mice detected that your data are (nearly) multi-collinear.
It applied a ridge penalty to continue calculations, but the results can be unstable.
Does your dataset contain duplicates, linear transformation, or factors with unique respondent names?"
9,4,"education","pmm","cycle2001, cycle2003, cycle2007, cycle2009, cycle2011, cycle2015, stratum4, stratum5, stratum7"
9,4,"education","pmm","mice detected that your data are (nearly) multi-collinear.
It applied a ridge penalty to continue calculations, but the results can be unstable.
Does your dataset contain duplicates, linear transformation, or factors with unique respondent names?"
9,4,"pir","pmm","cycle2001, cycle2003, cycle2007, cycle2011, cycle2015, stratum2, stratum3, stratum4, stratum7"
9,4,"pir","pmm","mice detected that your data are (nearly) multi-collinear.
It applied a ridge penalty to continue calculations, but the results can be unstable.
Does your dataset contain duplicates, linear transformation, or factors with unique respondent names?"
9,4,"smoke","pmm","cycle2001, cycle2005, cycle2007, cycle2011, cycle2013, stratum2, stratum3, stratum4, stratum6"
9,4,"smoke","pmm","mice detected that your data are (nearly) multi-collinear.
It applied a ridge penalty to continue calculations, but the results can be unstable.
Does your dataset contain duplicates, linear transformation, or factors with unique respondent names?"
9,5,"education","pmm","cycle2001, cycle2003, cycle2007, cycle2009, cycle2011, cycle2015, stratum4, stratum5, stratum7"
9,5,"education","pmm","mice detected that your data are (nearly) multi-collinear.
It applied a ridge penalty to continue calculations, but the results can be unstable.
Does your dataset contain duplicates, linear transformation, or factors with unique respondent names?"
9,5,"pir","pmm","cycle2001, cycle2003, cycle2007, cycle2011, cycle2015, stratum2, stratum3, stratum4, stratum7"
9,5,"pir","pmm","mice detected that your data are (nearly) multi-collinear.
It applied a ridge penalty to continue calculations, but the results can be unstable.
Does your dataset contain duplicates, linear transformation, or factors with unique respondent names?"
9,5,"smoke","pmm","cycle2001, cycle2005, cycle2007, cycle2011, cycle2013, stratum2, stratum3, stratum4, stratum6"
9,5,"smoke","pmm","mice detected that your data are (nearly) multi-collinear.
It applied a ridge penalty to continue calculations, but the results can be unstable.
Does your dataset contain duplicates, linear transformation, or factors with unique respondent names?"
9,6,"education","pmm","cycle2001, cycle2003, cycle2007, cycle2009, cycle2011, cycle2015, stratum4, stratum5, stratum7"
9,6,"education","pmm","mice detected that your data are (nearly) multi-collinear.
It applied a ridge penalty to continue calculations, but the results can be unstable.
Does your dataset contain duplicates, linear transformation, or factors with unique respondent names?"
9,6,"pir","pmm","cycle2001, cycle2003, cycle2007, cycle2011, cycle2015, stratum2, stratum3, stratum4, stratum7"
9,6,"pir","pmm","mice detected that your data are (nearly) multi-collinear.
It applied a ridge penalty to continue calculations, but the results can be unstable.
Does your dataset contain duplicates, linear transformation, or factors with unique respondent names?"
9,6,"smoke","pmm","cycle2001, cycle2005, cycle2007, cycle2011, cycle2013, stratum2, stratum3, stratum4, stratum6"
9,6,"smoke","pmm","mice detected that your data are (nearly) multi-collinear.
It applied a ridge penalty to continue calculations, but the results can be unstable.
Does your dataset contain duplicates, linear transformation, or factors with unique respondent names?"
9,7,"education","pmm","cycle2001, cycle2003, cycle2007, cycle2009, cycle2011, cycle2015, stratum4, stratum5, stratum7"
9,7,"education","pmm","mice detected that your data are (nearly) multi-collinear.
It applied a ridge penalty to continue calculations, but the results can be unstable.
Does your dataset contain duplicates, linear transformation, or factors with unique respondent names?"
9,7,"pir","pmm","cycle2001, cycle2003, cycle2007, cycle2011, cycle2015, stratum2, stratum3, stratum4, stratum7"
9,7,"pir","pmm","mice detected that your data are (nearly) multi-collinear.
It applied a ridge penalty to continue calculations, but the results can be unstable.
Does your dataset contain duplicates, linear transformation, or factors with unique respondent names?"
9,7,"smoke","pmm","cycle2001, cycle2005, cycle2007, cycle2011, cycle2013, stratum2, stratum3, stratum4, stratum6"
9,7,"smoke","pmm","mice detected that your data are (nearly) multi-collinear.
It applied a ridge penalty to continue calculations, but the results can be unstable.
Does your dataset contain duplicates, linear transformation, or factors with unique respondent names?"
9,8,"education","pmm","cycle2001, cycle2003, cycle2007, cycle2009, cycle2011, cycle2015, stratum4, stratum5, stratum7"
9,8,"education","pmm","mice detected that your data are (nearly) multi-collinear.
It applied a ridge penalty to continue calculations, but the results can be unstable.
Does your dataset contain duplicates, linear transformation, or factors with unique respondent names?"
9,8,"pir","pmm","cycle2001, cycle2003, cycle2007, cycle2011, cycle2015, stratum2, stratum3, stratum4, stratum7"
9,8,"pir","pmm","mice detected that your data are (nearly) multi-collinear.
It applied a ridge penalty to continue calculations, but the results can be unstable.
Does your dataset contain duplicates, linear transformation, or factors with unique respondent names?"
9,8,"smoke","pmm","cycle2001, cycle2005, cycle2007, cycle2011, cycle2013, stratum2, stratum3, stratum4, stratum6"
9,8,"smoke","pmm","mice detected that your data are (nearly) multi-collinear.
It applied a ridge penalty to continue calculations, but the results can be unstable.
Does your dataset contain duplicates, linear transformation, or factors with unique respondent names?"
9,9,"education","pmm","cycle2001, cycle2003, cycle2007, cycle2009, cycle2011, cycle2015, stratum4, stratum5, stratum7"
9,9,"education","pmm","mice detected that your data are (nearly) multi-collinear.
It applied a ridge penalty to continue calculations, but the results can be unstable.
Does your dataset contain duplicates, linear transformation, or factors with unique respondent names?"
9,9,"pir","pmm","cycle2001, cycle2003, cycle2007, cycle2011, cycle2015, stratum2, stratum3, stratum4, stratum7"
9,9,"pir","pmm","mice detected that your data are (nearly) multi-collinear.
It applied a ridge penalty to continue calculations, but the results can be unstable.
Does your dataset contain duplicates, linear transformation, or factors with unique respondent names?"
9,9,"smoke","pmm","cycle2001, cycle2005, cycle2007, cycle2011, cycle2013, stratum2, stratum3, stratum4, stratum6"
9,9,"smoke","pmm","mice detected that your data are (nearly) multi-collinear.
It applied a ridge penalty to continue calculations, but the results can be unstable.
Does your dataset contain duplicates, linear transformation, or factors with unique respondent names?"
9,10,"education","pmm","cycle2001, cycle2003, cycle2007, cycle2009, cycle2011, cycle2015, stratum4, stratum5, stratum7"
9,10,"education","pmm","mice detected that your data are (nearly) multi-collinear.
It applied a ridge penalty to continue calculations, but the results can be unstable.
Does your dataset contain duplicates, linear transformation, or factors with unique respondent names?"
9,10,"pir","pmm","cycle2001, cycle2003, cycle2007, cycle2011, cycle2015, stratum2, stratum3, stratum4, stratum7"
9,10,"pir","pmm","mice detected that your data are (nearly) multi-collinear.
It applied a ridge penalty to continue calculations, but the results can be unstable.
Does your dataset contain duplicates, linear transformation, or factors with unique respondent names?"
9,10,"smoke","pmm","cycle2001, cycle2005, cycle2007, cycle2011, cycle2013, stratum2, stratum3, stratum4, stratum6"
9,10,"smoke","pmm","mice detected that your data are (nearly) multi-collinear.
It applied a ridge penalty to continue calculations, but the results can be unstable.
Does your dataset contain duplicates, linear transformation, or factors with unique respondent names?"
9,11,"education","pmm","cycle2001, cycle2003, cycle2007, cycle2009, cycle2011, cycle2015, stratum4, stratum5, stratum7"
9,11,"education","pmm","mice detected that your data are (nearly) multi-collinear.
It applied a ridge penalty to continue calculations, but the results can be unstable.
Does your dataset contain duplicates, linear transformation, or factors with unique respondent names?"
9,11,"pir","pmm","cycle2001, cycle2003, cycle2007, cycle2011, cycle2015, stratum2, stratum3, stratum4, stratum7"
9,11,"pir","pmm","mice detected that your data are (nearly) multi-collinear.
It applied a ridge penalty to continue calculations, but the results can be unstable.
Does your dataset contain duplicates, linear transformation, or factors with unique respondent names?"
9,11,"smoke","pmm","cycle2001, cycle2005, cycle2007, cycle2011, cycle2013, stratum2, stratum3, stratum4, stratum6"
9,11,"smoke","pmm","mice detected that your data are (nearly) multi-collinear.
It applied a ridge penalty to continue calculations, but the results can be unstable.
Does your dataset contain duplicates, linear transformation, or factors with unique respondent names?"
9,12,"education","pmm","cycle2001, cycle2003, cycle2007, cycle2009, cycle2011, cycle2015, stratum4, stratum5, stratum7"
9,12,"education","pmm","mice detected that your data are (nearly) multi-collinear.
It applied a ridge penalty to continue calculations, but the results can be unstable.
Does your dataset contain duplicates, linear transformation, or factors with unique respondent names?"
9,12,"pir","pmm","cycle2001, cycle2003, cycle2007, cycle2011, cycle2015, stratum2, stratum3, stratum4, stratum7"
9,12,"pir","pmm","mice detected that your data are (nearly) multi-collinear.
It applied a ridge penalty to continue calculations, but the results can be unstable.
Does your dataset contain duplicates, linear transformation, or factors with unique respondent names?"
9,12,"smoke","pmm","cycle2001, cycle2005, cycle2007, cycle2011, cycle2013, stratum2, stratum3, stratum4, stratum6"
9,12,"smoke","pmm","mice detected that your data are (nearly) multi-collinear.
It applied a ridge penalty to continue calculations, but the results can be unstable.
Does your dataset contain duplicates, linear transformation, or factors with unique respondent names?"
9,13,"education","pmm","cycle2001, cycle2003, cycle2007, cycle2009, cycle2011, cycle2015, stratum4, stratum5, stratum7"
9,13,"education","pmm","mice detected that your data are (nearly) multi-collinear.
It applied a ridge penalty to continue calculations, but the results can be unstable.
Does your dataset contain duplicates, linear transformation, or factors with unique respondent names?"
9,13,"pir","pmm","cycle2001, cycle2003, cycle2007, cycle2011, cycle2015, stratum2, stratum3, stratum4, stratum7"
9,13,"pir","pmm","mice detected that your data are (nearly) multi-collinear.
It applied a ridge penalty to continue calculations, but the results can be unstable.
Does your dataset contain duplicates, linear transformation, or factors with unique respondent names?"
9,13,"smoke","pmm","cycle2001, cycle2005, cycle2007, cycle2011, cycle2013, stratum2, stratum3, stratum4, stratum6"
9,13,"smoke","pmm","mice detected that your data are (nearly) multi-collinear.
It applied a ridge penalty to continue calculations, but the results can be unstable.
Does your dataset contain duplicates, linear transformation, or factors with unique respondent names?"
9,14,"education","pmm","cycle2001, cycle2003, cycle2007, cycle2009, cycle2011, cycle2015, stratum4, stratum5, stratum7"
9,14,"education","pmm","mice detected that your data are (nearly) multi-collinear.
It applied a ridge penalty to continue calculations, but the results can be unstable.
Does your dataset contain duplicates, linear transformation, or factors with unique respondent names?"
9,14,"pir","pmm","cycle2001, cycle2003, cycle2007, cycle2011, cycle2015, stratum2, stratum3, stratum4, stratum7"
9,14,"pir","pmm","mice detected that your data are (nearly) multi-collinear.
It applied a ridge penalty to continue calculations, but the results can be unstable.
Does your dataset contain duplicates, linear transformation, or factors with unique respondent names?"
9,14,"smoke","pmm","cycle2001, cycle2005, cycle2007, cycle2011, cycle2013, stratum2, stratum3, stratum4, stratum6"
9,14,"smoke","pmm","mice detected that your data are (nearly) multi-collinear.
It applied a ridge penalty to continue calculations, but the results can be unstable.
Does your dataset contain duplicates, linear transformation, or factors with unique respondent names?"
9,15,"education","pmm","cycle2001, cycle2003, cycle2007, cycle2009, cycle2011, cycle2015, stratum4, stratum5, stratum7"
9,15,"education","pmm","mice detected that your data are (nearly) multi-collinear.
It applied a ridge penalty to continue calculations, but the results can be unstable.
Does your dataset contain duplicates, linear transformation, or factors with unique respondent names?"
9,15,"pir","pmm","cycle2001, cycle2003, cycle2007, cycle2011, cycle2015, stratum2, stratum3, stratum4, stratum7"
9,15,"pir","pmm","mice detected that your data are (nearly) multi-collinear.
It applied a ridge penalty to continue calculations, but the results can be unstable.
Does your dataset contain duplicates, linear transformation, or factors with unique respondent names?"
9,15,"smoke","pmm","cycle2001, cycle2005, cycle2007, cycle2011, cycle2013, stratum2, stratum3, stratum4, stratum6"
9,15,"smoke","pmm","mice detected that your data are (nearly) multi-collinear.
It applied a ridge penalty to continue calculations, but the results can be unstable.
Does your dataset contain duplicates, linear transformation, or factors with unique respondent names?"
9,16,"education","pmm","cycle2001, cycle2003, cycle2007, cycle2009, cycle2011, cycle2015, stratum4, stratum5, stratum7"
9,16,"education","pmm","mice detected that your data are (nearly) multi-collinear.
It applied a ridge penalty to continue calculations, but the results can be unstable.
Does your dataset contain duplicates, linear transformation, or factors with unique respondent names?"
9,16,"pir","pmm","cycle2001, cycle2003, cycle2007, cycle2011, cycle2015, stratum2, stratum3, stratum4, stratum7"
9,16,"pir","pmm","mice detected that your data are (nearly) multi-collinear.
It applied a ridge penalty to continue calculations, but the results can be unstable.
Does your dataset contain duplicates, linear transformation, or factors with unique respondent names?"
9,16,"smoke","pmm","cycle2001, cycle2005, cycle2007, cycle2011, cycle2013, stratum2, stratum3, stratum4, stratum6"
9,16,"smoke","pmm","mice detected that your data are (nearly) multi-collinear.
It applied a ridge penalty to continue calculations, but the results can be unstable.
Does your dataset contain duplicates, linear transformation, or factors with unique respondent names?"
9,17,"education","pmm","cycle2001, cycle2003, cycle2007, cycle2009, cycle2011, cycle2015, stratum4, stratum5, stratum7"
9,17,"education","pmm","mice detected that your data are (nearly) multi-collinear.
It applied a ridge penalty to continue calculations, but the results can be unstable.
Does your dataset contain duplicates, linear transformation, or factors with unique respondent names?"
9,17,"pir","pmm","cycle2001, cycle2003, cycle2007, cycle2011, cycle2015, stratum2, stratum3, stratum4, stratum7"
9,17,"pir","pmm","mice detected that your data are (nearly) multi-collinear.
It applied a ridge penalty to continue calculations, but the results can be unstable.
Does your dataset contain duplicates, linear transformation, or factors with unique respondent names?"
9,17,"smoke","pmm","cycle2001, cycle2005, cycle2007, cycle2011, cycle2013, stratum2, stratum3, stratum4, stratum6"
9,17,"smoke","pmm","mice detected that your data are (nearly) multi-collinear.
It applied a ridge penalty to continue calculations, but the results can be unstable.
Does your dataset contain duplicates, linear transformation, or factors with unique respondent names?"
9,18,"education","pmm","cycle2001, cycle2003, cycle2007, cycle2009, cycle2011, cycle2015, stratum4, stratum5, stratum7"
9,18,"education","pmm","mice detected that your data are (nearly) multi-collinear.
It applied a ridge penalty to continue calculations, but the results can be unstable.
Does your dataset contain duplicates, linear transformation, or factors with unique respondent names?"
9,18,"pir","pmm","cycle2001, cycle2003, cycle2007, cycle2011, cycle2015, stratum2, stratum3, stratum4, stratum7"
9,18,"pir","pmm","mice detected that your data are (nearly) multi-collinear.
It applied a ridge penalty to continue calculations, but the results can be unstable.
Does your dataset contain duplicates, linear transformation, or factors with unique respondent names?"
9,18,"smoke","pmm","cycle2001, cycle2005, cycle2007, cycle2011, cycle2013, stratum2, stratum3, stratum4, stratum6"
9,18,"smoke","pmm","mice detected that your data are (nearly) multi-collinear.
It applied a ridge penalty to continue calculations, but the results can be unstable.
Does your dataset contain duplicates, linear transformation, or factors with unique respondent names?"
9,19,"education","pmm","cycle2001, cycle2003, cycle2007, cycle2009, cycle2011, cycle2015, stratum4, stratum5, stratum7"
9,19,"education","pmm","mice detected that your data are (nearly) multi-collinear.
It applied a ridge penalty to continue calculations, but the results can be unstable.
Does your dataset contain duplicates, linear transformation, or factors with unique respondent names?"
9,19,"pir","pmm","cycle2001, cycle2003, cycle2007, cycle2011, cycle2015, stratum2, stratum3, stratum4, stratum7"
9,19,"pir","pmm","mice detected that your data are (nearly) multi-collinear.
It applied a ridge penalty to continue calculations, but the results can be unstable.
Does your dataset contain duplicates, linear transformation, or factors with unique respondent names?"
9,19,"smoke","pmm","cycle2001, cycle2005, cycle2007, cycle2011, cycle2013, stratum2, stratum3, stratum4, stratum6"
9,19,"smoke","pmm","mice detected that your data are (nearly) multi-collinear.
It applied a ridge penalty to continue calculations, but the results can be unstable.
Does your dataset contain duplicates, linear transformation, or factors with unique respondent names?"
9,20,"education","pmm","cycle2001, cycle2003, cycle2007, cycle2009, cycle2011, cycle2015, stratum4, stratum5, stratum7"
9,20,"education","pmm","mice detected that your data are (nearly) multi-collinear.
It applied a ridge penalty to continue calculations, but the results can be unstable.
Does your dataset contain duplicates, linear transformation, or factors with unique respondent names?"
